animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness,symptom_severity,is_emergency,is_chronic,breed_size,breed_health_risk,life_stage,is_young,is_senior,weight_age_ratio,weight_status,symptom_pattern,season,time_of_day,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded
Dog,Golden Retriever,8.7,36.5,Unknown,Diarrhea,Diarrhea; Vomiting; Indigestion; Ring Shaped Lesion; Vomiting,Veterinary Clinical Data,Senior,XLarge,5,False,True,True,False,False,False,False,False,Medium,False,False,Large,Cancer,Senior,False,True,3.7628865979381447,Normal,Gastrointestinal,Winter,Evening,2,7,52,2,128,3,1,1,5,0,2,3,1,4
Dog,Poodle,2.8,3.0,Unknown,Appetite Loss,Appetite Loss; Exercise In Tolerance; Appetite Loss; Fever; Appetite Loss,Veterinary Clinical Data,Young,Small,5,True,False,False,False,False,True,False,False,Medium,False,False,Small,Skin Issues,Young Adult,False,False,0.7894736842105263,Underweight,Gastrointestinal,Summer,Morning,2,7,87,2,27,3,2,8,7,2,2,2,2,4
Cat,Maine Coon,1.2,8.2,Unknown,Anemia,Anemia; Kid Moratality; Diarrhea; Lethargy; Weight Loss,Veterinary Clinical Data,Young,Medium,5,False,False,True,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Young Adult,True,False,3.7272727272727266,Overweight,Gastrointestinal; Neurological,Summer,Morning,1,3,70,2,19,2,4,5,7,1,6,2,2,4
Dog,Rottweiler,1.5,24.1,Unknown,Severe Kerititis,Severe Kerititis; Conjunctive; Discharge; Iris Prolapse; Loss Of Eye,Veterinary Clinical Data,Young,Large,5,False,False,False,False,False,False,False,False,Low,False,False,Large,Low Risk,Young Adult,True,False,9.64,Normal,General,Spring,Morning,1,7,94,2,544,2,1,5,7,0,18,1,2,4
Cat,Persian,17.2,6.5,Unknown,Pain,Pain; Appetite Loss; Sneezing; Lossened Teeth; Appetite Loss,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,True,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.35714285714285715,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Spring,Afternoon,3,3,82,2,437,1,4,5,1,0,13,1,0,4
Dog,Labrador Retriever,13.6,40.6,Unknown,Swelling Of Eye,Swelling Of Eye; Fever; Swelling Problem; Lethargy; Dejection,Veterinary Clinical Data,Senior,XLarge,5,True,False,False,True,False,False,False,False,Low,False,False,Large,Obesity,Geriatric,False,True,2.780821917808219,Normal,Neurological,Fall,Afternoon,1,7,63,2,621,2,1,6,1,0,20,0,0,4
Cat,Bengal,13.1,4.0,Unknown,Weight Loss,Weight Loss; Coughing; Scartching Ear; Vomiting; Appetite Loss,Veterinary Clinical Data,Senior,Small,5,False,True,False,False,True,True,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.28368794326241137,Normal,Gastrointestinal; Respiratory,Winter,Evening,3,3,16,2,709,1,4,5,1,0,10,3,1,4
Dog,Poodle,7.9,8.6,Unknown,Diarrhea,Diarrhea; Appetite Loss; Irritation; Sneezing; Pain,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,True,False,False,Medium,False,False,Small,Skin Issues,Senior,False,True,0.9662921348314606,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Summer,Afternoon,2,7,87,2,128,3,2,8,5,0,13,2,0,4
Cat,British Shorthair,12.6,2.6,Unknown,Fever,Fever; Sneezing; Weight Loss; Diarrhea; Fever,Veterinary Clinical Data,Senior,Small,5,True,False,True,False,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.1911764705882353,Normal,Gastrointestinal; Respiratory,Spring,Night,3,3,25,2,229,1,4,5,1,0,10,1,3,4
Cat,British Shorthair,18.0,4.4,Unknown,Sneezing,Sneezing; Lound Breathing; Nasal Discharge; Inflamed Nostrils; Nosebleeds,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.23157894736842108,Normal,Respiratory,Fall,Morning,1,3,25,2,583,2,4,5,1,0,24,0,2,4
Dog,Yorkshire Terrier,6.6,4.6,Unknown,Fever,Fever; Diarrhea; Appetite Loss; Weight Loss; Vomitting,Veterinary Clinical Data,Adult,Small,5,True,False,True,False,False,True,False,False,High,False,False,Toy,Low Risk,Adult,False,False,0.6052631578947368,Underweight,Gastrointestinal,Fall,Evening,3,7,121,2,229,1,3,5,0,2,2,0,1,4
Dog,Yorkshire Terrier,5.9,7.5,Unknown,Congestion,Congestion; Fever; Fever; Sneezing; Facial Swelling,Veterinary Clinical Data,Adult,Medium,5,True,False,False,False,False,False,False,False,Low,False,False,Toy,Low Risk,Adult,False,False,1.0869565217391304,Normal,Respiratory,Summer,Evening,1,7,121,2,98,2,3,5,0,0,24,2,1,4
Dog,Boxer,13.7,19.7,Unknown,Shortness Of Breath.,Shortness Of Breath.; Fatigue; Chirping; Loss Of Appetite; Swollen Abdomen,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Cardiac,Geriatric,False,True,1.3401360544217686,Normal,General,Summer,Night,1,7,23,2,554,2,4,2,1,0,18,2,3,4
Cat,Scottish Fold,6.8,3.0,Unknown,Sneezing,Sneezing; Sneezing; Sneezing; Lethargy; Coughing,Veterinary Clinical Data,Adult,Small,5,False,False,False,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.38461538461538464,Normal,Respiratory; Neurological,Fall,Afternoon,1,3,97,2,583,2,4,5,0,0,28,0,0,4
Cat,Sphynx,3.5,4.8,Unknown,Coughing,Coughing; Shaking Oh Head; Lethargy; Secondary Infection; Skin Infection,Veterinary Clinical Data,Adult,Small,5,False,False,False,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.0666666666666667,Normal,Respiratory; Neurological,Spring,Evening,1,3,107,2,106,2,4,5,0,0,28,1,1,4
Dog,German Shepherd,10.9,31.5,Unknown,Septicemia,Septicemia; Agalactia; Vomiting; Fever; Sneezing,Veterinary Clinical Data,Senior,XLarge,5,True,True,False,False,False,False,False,False,Low,False,False,Large,Hip Dysplasia,Geriatric,False,True,2.6470588235294117,Normal,Gastrointestinal; Respiratory,Fall,Afternoon,1,7,51,2,540,2,1,4,1,0,10,0,0,4
Cat,Siamese,8.0,5.2,Unknown,Changed Gait,Changed Gait; Dull Ness; Diffuse; Difficulty Diagnosis; Anemia,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.5777777777777778,Normal,General,Winter,Afternoon,1,3,102,2,84,2,4,5,5,0,18,3,0,4
Dog,Poodle,12.6,9.2,Unknown,Vomiting,Vomiting; Pain; Coughing; Lethargy; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,False,True,True,True,True,False,False,False,Medium,False,False,Small,Skin Issues,Geriatric,False,True,0.676470588235294,Normal,Gastrointestinal; Respiratory; Neurological; Musculoskeletal,Winter,Night,2,7,87,2,694,3,2,8,1,0,17,3,3,4
Cat,Ragdoll,14.0,8.4,Unknown,Lethargy,Lethargy; Coughing; Loss Of Pigment; Appetite Loss; Coughing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,True,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.56,Overweight,Gastrointestinal; Respiratory; Neurological,Summer,Evening,2,3,89,2,355,3,4,5,1,1,14,2,1,4
Cat,Maine Coon,6.2,7.3,Unknown,Weight Loss,Weight Loss; Sneezing; Lethargy; Nervousness; Sneezing,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Adult,False,False,1.0138888888888888,Normal,Respiratory; Neurological,Spring,Afternoon,3,3,70,2,709,1,4,5,0,0,28,1,0,4
Dog,German Shepherd,9.2,32.8,Unknown,Pain,Pain; Malpresentation; Uteria Inertia; Death; Fetopelvic Dispropotion,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,False,False,False,False,False,High,False,False,Large,Hip Dysplasia,Senior,False,True,3.215686274509804,Normal,Musculoskeletal,Spring,Afternoon,3,7,51,2,437,1,1,4,5,0,19,1,0,4
Cat,Maine Coon,3.8,5.3,Unknown,Lathargy,Lathargy; Inability To Rise; Urine Dribbling; Lathargy; Head Tilt,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.1041666666666667,Normal,General,Winter,Night,1,3,70,2,343,2,4,5,0,0,18,3,3,4
Cat,Maine Coon,0.5,7.7,Unknown,Lethargy,Lethargy; Difficulty In Breathing; Diarrhea; Lethargy; Vomiting,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,True,True,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Kitten,True,False,5.133333333333334,Normal,Gastrointestinal; Neurological,Fall,Night,2,3,70,2,355,3,4,5,3,0,6,0,3,4
Cat,Scottish Fold,5.7,5.9,Unknown,Pain,Pain; Diarrhea; Diarrhea; Appetite Loss; Blue Eye,Veterinary Clinical Data,Adult,Medium,5,False,False,True,False,False,True,False,False,High,False,False,Unknown,Low Risk,Adult,False,False,0.8805970149253731,Normal,Gastrointestinal; Musculoskeletal,Summer,Afternoon,3,3,97,2,437,1,4,5,0,0,5,2,0,4
Dog,Boxer,7.4,26.9,Unknown,Lethargy,Lethargy; Weight Loss; Sneezing; Nasal Discharge; Weight Loss,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,False,False,False,False,Medium,False,False,Unknown,Cardiac,Senior,False,True,3.202380952380952,Normal,Respiratory; Neurological,Fall,Night,2,7,23,2,355,3,4,2,5,0,28,0,3,4
Cat,Maine Coon,3.0,7.1,Unknown,Bottle Jaw,Bottle Jaw; Aneamia; Lllthrift; Jaundice; Strange Behaviour,Veterinary Clinical Data,Young,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.775,Normal,General,Fall,Afternoon,1,3,70,2,75,2,4,5,0,0,18,0,0,4
Dog,Rottweiler,9.5,43.3,Unknown,Pain,Pain; Bloody Discharge; Pain; Fever; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,True,False,False,True,False,False,False,False,High,False,False,Large,Low Risk,Senior,False,True,4.123809523809523,Normal,Neurological; Musculoskeletal,Fall,Evening,3,7,94,2,437,1,1,5,5,0,23,0,1,4
Cat,Persian,9.6,3.0,Unknown,Lethargy,Lethargy; Blindness; Sudden Death; Vomiting; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,0.2830188679245283,Normal,Gastrointestinal; Neurological,Spring,Morning,2,3,82,2,355,3,4,5,5,0,6,1,2,4
Dog,Yorkshire Terrier,5.5,6.4,Unknown,Lethargy,Lethargy; Severe Swellimg; Fever; Rapid Pulse And Heart Rates; Coughing,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,True,False,False,False,Medium,False,False,Toy,Low Risk,Adult,False,False,0.9846153846153847,Normal,Respiratory; Neurological,Winter,Night,2,7,121,2,355,3,3,5,0,0,28,3,3,4
Cat,Siamese,15.3,4.9,Unknown,Succumb,Succumb; Sluggish; Fever; Pain; Appetite Loss,Veterinary Clinical Data,Geriatric,Small,5,True,False,False,False,False,True,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.3006134969325153,Normal,Gastrointestinal; Musculoskeletal,Spring,Morning,1,3,102,2,611,2,4,5,1,0,5,1,2,4
Cat,British Shorthair,7.4,4.1,Unknown,Diarrhea,Diarrhea; Lip; Sneezing; Undigested In Their Feces; Diarrhea,Veterinary Clinical Data,Senior,Small,5,False,False,True,False,False,False,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,0.488095238095238,Normal,Gastrointestinal; Respiratory,Winter,Afternoon,2,3,25,2,128,3,4,5,5,0,10,3,0,4
Dog,Beagle,9.5,28.0,Unknown,Thick Crusting,Thick Crusting; Itchiness; Hair Loss; Watery Eye; Pain,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,False,False,False,Low,False,False,Small,Epilepsy,Senior,False,True,2.6666666666666665,Normal,Dermatological; Musculoskeletal,Summer,Afternoon,1,7,13,2,656,2,2,3,5,0,1,2,0,4
Cat,Maine Coon,17.9,5.1,Unknown,Diarrhea,Diarrhea; Sneezing; Sneezing; Fever; Lethargy,Veterinary Clinical Data,Geriatric,Medium,5,True,False,True,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.2698412698412698,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Afternoon,2,3,70,2,128,3,4,5,1,0,14,2,0,4
Dog,Boxer,8.0,16.2,Unknown,Dark Colored Bloody,Dark Colored Bloody; Terminal Convulsion; Difficulty In Breathing; Incoordination; Fever,Veterinary Clinical Data,Senior,Large,5,True,False,False,False,False,False,False,False,Low,False,False,Unknown,Cardiac,Senior,False,True,1.7999999999999998,Normal,General,Fall,Morning,1,7,23,2,111,2,4,2,5,0,18,0,2,4
Dog,Poodle,9.8,4.6,Unknown,Stained Wool,Stained Wool; Sneezing; Appetite Loss; Vomiting; Vomiting,Veterinary Clinical Data,Senior,Small,5,False,True,False,False,False,True,False,False,Low,False,False,Small,Skin Issues,Senior,False,True,0.4259259259259259,Underweight,Gastrointestinal; Respiratory,Winter,Afternoon,1,7,87,2,595,2,2,8,5,2,10,3,0,4
Dog,Labrador Retriever,4.1,43.4,Unknown,Jaundice,Jaundice; Hemoglobinuria; Fever; Hemolytic Anemia; Pulmonary Congestion,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,False,False,False,False,False,Low,False,False,Large,Obesity,Adult,False,False,8.509803921568627,Normal,General,Winter,Night,1,7,63,2,324,2,1,6,0,0,18,3,3,4
Cat,Maine Coon,2.0,5.9,Unknown,Lameness,Lameness; Speech Delay; Coughing; Lameness; Lethargy,Veterinary Clinical Data,Young,Medium,5,False,False,False,True,True,False,False,True,Medium,False,False,Unknown,Low Risk,Young Adult,False,False,1.9666666666666668,Normal,Respiratory; Neurological; Musculoskeletal,Winter,Evening,2,3,70,2,341,3,4,5,7,0,31,3,1,4
Cat,Bengal,0.5,5.0,Unknown,Vomiting,Vomiting; Pain; Fever; Coughing; Fever,Veterinary Clinical Data,Puppy/Kitten,Small,5,True,True,False,False,True,False,False,False,Medium,False,False,Unknown,Low Risk,Kitten,True,False,3.3333333333333335,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Fall,Evening,2,3,16,2,694,3,4,5,3,0,13,0,1,4
Dog,Mixed Breed,2.1,12.8,Unknown,Coughing,Coughing; Folded Ears; Diarrhea; Lethargy; Sneezing,Veterinary Clinical Data,Young,Medium,5,False,False,True,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Young Adult,False,False,4.129032258064516,Normal,Gastrointestinal; Respiratory; Neurological,Fall,Night,1,7,75,2,106,2,4,5,7,0,14,0,3,4
Cat,British Shorthair,1.9,3.3,Unknown,Lethargy,Lethargy; Loss Of Appetite; Difficulty In Swallowing; Lethargy; Vision Problem,Veterinary Clinical Data,Young,Small,5,False,False,False,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Young Adult,True,False,1.1379310344827587,Normal,Neurological,Summer,Evening,2,3,25,2,355,3,4,5,7,0,20,2,1,4
Cat,Persian,17.7,5.7,Unknown,Lethargy,Lethargy; Diarrhea; High Moratality; Dehydration; Appetite Loss,Veterinary Clinical Data,Geriatric,Medium,5,False,False,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.3048128342245989,Normal,Gastrointestinal; Neurological,Spring,Morning,2,3,82,2,355,3,4,5,1,0,6,1,2,4
Dog,Beagle,3.2,23.5,Unknown,Lethargy,Lethargy; Fever; Weight Loss; Coughing; Legness,Veterinary Clinical Data,Adult,Large,5,True,False,False,True,True,False,False,False,Medium,False,False,Small,Epilepsy,Adult,False,False,5.595238095238095,Normal,Respiratory; Neurological,Winter,Afternoon,2,7,13,2,355,3,2,3,0,0,28,3,0,4
Dog,Poodle,2.3,3.4,Unknown,Pain,Pain; Fleece Become Thin; Death; Loss Of Wool; Sheep Often Bites,Veterinary Clinical Data,Young,Small,5,False,False,False,False,False,False,False,False,High,False,False,Small,Skin Issues,Young Adult,False,False,1.0303030303030303,Underweight,Musculoskeletal,Winter,Afternoon,3,7,87,2,437,1,2,8,7,2,19,3,0,4
Dog,Poodle,5.1,6.8,Unknown,Diarrhea,Diarrhea; Sneezing; Diarrhea; Lethargy; Pain,Veterinary Clinical Data,Adult,Medium,5,False,False,True,True,False,False,False,False,Medium,False,False,Small,Skin Issues,Adult,False,False,1.1147540983606559,Normal,Gastrointestinal; Respiratory; Neurological; Musculoskeletal,Spring,Afternoon,2,7,87,2,128,3,2,8,0,0,17,1,0,4
Dog,Bulldog,10.7,22.9,Unknown,Diarrhea,Diarrhea; Pain; Diarrhea; Coughing; Coughing,Veterinary Clinical Data,Senior,Large,5,False,False,True,False,True,False,False,False,Medium,False,False,Unknown,Respiratory,Geriatric,False,True,1.9572649572649572,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Winter,Morning,2,7,27,2,128,3,4,7,1,0,13,3,2,4
Cat,Siamese,3.2,6.7,Unknown,Fever,Fever; Reduce Growth; Kid Moratality; Lethargy; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Adult,False,False,1.5952380952380951,Normal,Neurological,Fall,Morning,3,3,102,2,229,1,4,5,0,0,20,0,2,4
Cat,Scottish Fold,5.7,5.5,Unknown,Distended Chest,Distended Chest; Diarrhea; Diarrhea; Fever; Appetite Loss,Veterinary Clinical Data,Adult,Medium,5,True,False,True,False,False,True,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.8208955223880596,Normal,Gastrointestinal,Fall,Morning,1,3,97,2,155,2,4,5,0,0,2,0,2,4
Dog,Labrador Retriever,0.5,32.2,Unknown,Appetite Loss,Appetite Loss; Lethargy; Diarrhea; Wheezing; Diarrhea,Veterinary Clinical Data,Puppy/Kitten,XLarge,5,False,False,True,True,False,True,False,False,Medium,False,False,Large,Obesity,Puppy,True,False,21.46666666666667,Normal,Gastrointestinal; Neurological,Winter,Night,2,7,63,2,27,3,1,6,4,0,6,3,3,4
Dog,German Shepherd,4.7,30.2,Unknown,Lethargy,Lethargy; Pain; Diarrhea; Diarrhea; Coughing,Veterinary Clinical Data,Adult,XLarge,5,False,False,True,True,True,False,False,False,Medium,False,False,Large,Hip Dysplasia,Adult,False,False,5.298245614035087,Normal,Gastrointestinal; Respiratory; Neurological; Musculoskeletal,Fall,Morning,2,7,51,2,355,3,1,4,0,0,17,0,2,4
Cat,Ragdoll,1.3,5.1,Unknown,Weightloss,Weightloss; Pain; Coughing; Fever; Lethargy,Veterinary Clinical Data,Young,Medium,5,True,False,False,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Young Adult,True,False,2.217391304347826,Normal,Respiratory; Neurological; Musculoskeletal,Fall,Evening,1,3,89,2,710,2,4,5,7,0,31,0,1,4
Cat,Ragdoll,11.6,5.6,Unknown,Fever,Fever; Congestion; Pneumonia; Nasal Discharge; Lethargy,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.4444444444444444,Normal,Respiratory; Neurological,Winter,Night,3,3,89,2,229,1,4,5,1,0,28,3,3,4
Dog,Boxer,6.0,21.1,Unknown,Smell,Smell; Diarrhea; Pain; Fever; Lethargy,Veterinary Clinical Data,Adult,Large,5,True,False,True,True,False,False,False,False,Low,False,False,Unknown,Cardiac,Adult,False,False,3.0142857142857147,Normal,Gastrointestinal; Neurological; Musculoskeletal,Summer,Night,1,7,23,2,580,2,4,2,0,0,9,2,3,4
Dog,German Shepherd,14.4,41.0,Unknown,Weight Loss,Weight Loss; Vomiting; Diarrhea; Diarrhea; Misshapen Beak,Veterinary Clinical Data,Senior,XLarge,5,False,True,True,False,False,False,False,False,High,False,False,Large,Hip Dysplasia,Geriatric,False,True,2.6623376623376624,Normal,Gastrointestinal,Spring,Night,3,7,51,2,709,1,1,4,1,0,2,1,3,4
Dog,Rottweiler,7.5,40.4,Unknown,Weight Loss,Weight Loss; Lethargy; Severe Inflammation; Appetite Loss; Sneezing,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,True,False,False,High,False,False,Large,Low Risk,Senior,False,True,4.752941176470588,Normal,Gastrointestinal; Respiratory; Neurological,Fall,Morning,3,7,94,2,709,1,1,5,5,0,14,0,2,4
Cat,Mixed Breed,8.2,5.3,Unknown,Appetite Loss,Appetite Loss; Skin Ulcer; Pain; Sneezing; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,0.5760869565217391,Normal,Gastrointestinal; Respiratory; Neurological; Musculoskeletal,Summer,Night,2,3,75,2,27,3,4,5,5,0,17,2,3,4
Dog,Golden Retriever,1.7,28.4,Unknown,Lethargy,Lethargy; Aneamia; Coughing; Poor Growth; Lethargy,Veterinary Clinical Data,Young,Large,5,False,False,False,True,True,False,False,False,Medium,False,False,Large,Cancer,Young Adult,True,False,10.518518518518517,Normal,Respiratory; Neurological,Fall,Morning,2,7,52,2,355,3,1,1,7,0,28,0,2,4
Dog,Yorkshire Terrier,5.9,6.6,Unknown,Sneezing,Sneezing; Diarrhea; Diarrhea; Fever; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,False,True,True,False,False,False,False,Low,False,False,Toy,Low Risk,Adult,False,False,0.9565217391304347,Normal,Gastrointestinal; Respiratory; Neurological,Fall,Morning,1,7,121,2,583,2,3,5,0,0,14,0,2,4
Dog,Yorkshire Terrier,7.8,4.4,Unknown,Weight Loss,Weight Loss; Appetite Loss; Skeleten Abnormalities; Vomiting; Pain,Veterinary Clinical Data,Senior,Small,5,False,True,False,False,False,True,False,False,High,False,False,Toy,Low Risk,Senior,False,True,0.5,Underweight,Gastrointestinal; Musculoskeletal,Spring,Night,3,7,121,2,709,1,3,5,5,2,5,1,3,4
Cat,Siamese,7.8,3.4,Unknown,Appetite Loss,Appetite Loss; Lethargy; Lethargy; Diarrhea; Vomiting,Veterinary Clinical Data,Senior,Small,5,False,True,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,0.3863636363636363,Normal,Gastrointestinal; Neurological,Fall,Afternoon,2,3,102,2,27,3,4,5,5,0,6,0,0,4
Cat,Persian,17.4,3.7,Unknown,Sickness,Sickness; Loss Of Appetite; Vomiting; Weight Loss; Raised Growth Or Bump,Veterinary Clinical Data,Geriatric,Small,5,False,True,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.20108695652173916,Normal,Gastrointestinal,Spring,Afternoon,1,3,82,2,557,2,4,5,1,0,2,1,0,4
Dog,Golden Retriever,8.3,32.5,Unknown,Lethargy,Lethargy; Fever; Vomiting; Weight Loss; Pain,Veterinary Clinical Data,Senior,XLarge,5,True,True,False,True,False,False,False,False,Medium,False,False,Large,Cancer,Senior,False,True,3.494623655913978,Normal,Gastrointestinal; Neurological; Musculoskeletal,Spring,Night,2,7,52,2,355,3,1,1,5,0,9,1,3,4
