animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
Dog,Boxer,5.4,23.3,Unknown,Fever,Fever; Diarrhea; Vomiting; Diarrhea; Lethargy,Veterinary Clinical Data,Adult,Large,5,True,True,True,True,False,False,False,False
Cat,Siamese,3.6,6.3,Unknown,Weight Loss,Weight Loss; Coughing; Sneezing; Pain; Pain,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,True,False,False,False
Cat,Scottish Fold,3.5,2.5,Unknown,Pain,Pain; Mortality; Nasal Discharge; Weight Loss; Coughing,Veterinary Clinical Data,Adult,Small,5,False,False,False,False,True,False,False,False
Cat,Ragdoll,5.4,6.7,Unknown,Cramps,Cramps; Fever; Vomiting; Dehydration; Diarrhea,Veterinary Clinical Data,Adult,Medium,5,True,True,True,False,False,False,False,False
Dog,Yorkshire Terrier,12.6,3.3,Unknown,Skin Lesions,Skin Lesions; Fever; Lethargy; Pain; Lethargy,Veterinary Clinical Data,Senior,Small,5,True,False,False,True,False,False,True,False
Cat,Sphynx,16.3,3.9,Unknown,Lameness,Lameness; Lethargy; Pain; Twisted Neck; Sneezing,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,True,False,False,False,True
Dog,Poodle,1.7,4.4,Unknown,Lack Of Pigmentation,Lack Of Pigmentation; Nasal Discharge; Sneezing; Pain; Lethargy,Veterinary Clinical Data,Young,Small,5,False,False,False,True,False,False,False,False
Cat,Mixed Breed,8.8,4.1,Unknown,Mouth Lesion,Mouth Lesion; Appetite Loss; Coughing; Weight Loss; Weight Loss,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,True,True,False,False
Cat,Mixed Breed,15.2,6.8,Unknown,Coughing,Coughing; Feather Loss; Itching; Feather Plucking; Nasal Discharge,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,True,False,False,False
Cat,Persian,18.0,5.6,Unknown,Blood In Faces,Blood In Faces; Pain; Fever; Lethargy; Fever,Veterinary Clinical Data,Geriatric,Medium,5,True,False,False,True,False,False,False,False
Cat,Siamese,14.6,5.4,Unknown,Red Patches,Red Patches; Sneezing; Facial Defects; Weight Loss; Scabbing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False
Dog,Labrador Retriever,9.9,32.8,Unknown,Sneezing,Sneezing; Coughing; Appetite Loss; Vomiting; Pain,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,False,True,True,False,False
Cat,Mixed Breed,7.9,6.3,Unknown,Weight Loss,Weight Loss; Pain; Coughing; Diarrhea; Vomiting,Veterinary Clinical Data,Senior,Medium,5,False,True,True,False,True,False,False,False
Dog,Rottweiler,3.7,25.9,Unknown,Sneezing,Sneezing; Pain; Fever; Appetite Loss; Difficulty In Walk,Veterinary Clinical Data,Adult,Large,5,True,False,False,False,False,True,False,False
Dog,German Shepherd,1.4,33.9,Unknown,Red Tinge,Red Tinge; Lethargy; Diarrhea; Coughing; Sneezing,Veterinary Clinical Data,Young,XLarge,5,False,False,True,True,True,False,False,False
Cat,Sphynx,1.5,5.0,Unknown,Lethargy,Lethargy; Signs In Ewe; Lethargy; Sneezing; Appetite Loss,Veterinary Clinical Data,Young,Small,5,False,False,False,True,False,True,False,False
Cat,Mixed Breed,10.5,6.5,Unknown,Pain,Pain; Twitching; Unsteady Gait; Swelling On Joints; Blindness,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False
Cat,Maine Coon,3.2,6.2,Unknown,Sickness,Sickness; Lethargy; Fever; Pain; Appetite Loss,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,False,True,False,False
Cat,Ragdoll,13.0,5.0,Unknown,Increased In Breathing,Increased In Breathing; Fever; Lethargy; Blindness; Inappentence,Veterinary Clinical Data,Senior,Small,5,True,False,False,True,False,False,False,False
Cat,Ragdoll,0.5,7.3,Unknown,Fever,Fever; Appetite Loss; Oral Lesion; Pain; Appetite Loss,Veterinary Clinical Data,Puppy/Kitten,Medium,5,True,False,False,False,False,True,False,False
Cat,Bengal,6.4,3.5,Unknown,Lethargy,Lethargy; Sneezing; Diarrhea; Appetite Loss; Swelling Of Udder,Veterinary Clinical Data,Adult,Small,5,False,False,True,True,False,True,False,False
Dog,Golden Retriever,5.8,38.1,Unknown,Fever,Fever; Deability; Fever; Hind Quarted Soil; Vomiting,Veterinary Clinical Data,Adult,XLarge,5,True,True,False,False,False,False,False,False
Dog,Boxer,6.2,26.7,Unknown,Fever,Fever; Loss Of Appetite; Ear Infection; Lethargy; Nasal Discharge,Veterinary Clinical Data,Adult,Large,5,True,False,False,True,False,False,False,False
Cat,Maine Coon,6.8,8.0,Unknown,Weight Loss,Weight Loss; Pain; Coughing; Weight Loss; Redness Of Eye,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,True,False,False,False
Dog,Mixed Breed,6.0,14.5,Unknown,Normal Appetite,Normal Appetite; Diarrhea; Lethargy; Vomiting; Pain,Veterinary Clinical Data,Adult,Medium,5,False,True,True,True,False,False,False,False
Cat,Siamese,8.5,5.1,Unknown,Pain,Pain; Fever; Diarrhea; Sneezing; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,False,True,False,False,False,False,False
Cat,British Shorthair,17.6,3.5,Unknown,Dyspnea,Dyspnea; Difficulty In Breathing; Coughing; Sneezing; Infection,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,True,False,False,False
Cat,Siamese,12.7,3.0,Unknown,Endomeritis,Endomeritis; Swollen Purple Wattle; Vomiting; Fever; Lethargy,Veterinary Clinical Data,Senior,Small,5,True,True,False,True,False,False,False,False
Cat,Scottish Fold,5.5,7.1,Unknown,Diphtherictic,Diphtherictic; Lethargy; Sneezing; Fever; Diarrhea,Veterinary Clinical Data,Adult,Medium,5,True,False,True,True,False,False,False,False
Cat,Mixed Breed,6.9,2.8,Unknown,Nasal Discharge,Nasal Discharge; Green Dropping; Loss Of Appetite; Vomiting; Ruffled Appearance,Veterinary Clinical Data,Adult,Small,5,False,True,False,False,False,False,False,False
Cat,Siamese,5.3,6.0,Unknown,Vomiting,Vomiting; Lethargy; Vomiting; Coughing; Abnormal Conformation,Veterinary Clinical Data,Adult,Medium,5,False,True,False,True,True,False,False,False
Cat,Sphynx,14.0,3.6,Unknown,Lethargy,Lethargy; Appetite Loss; Lethargy; Sneezing; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,False,False,True,False,True,False,False
Dog,Yorkshire Terrier,9.7,8.0,Unknown,Excessive Eye Watering,Excessive Eye Watering; Eye Redness; Lethargy; Mucus Discharge From The Eye; Frequent Eye Infections,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,False,False
Dog,Rottweiler,14.5,34.6,Unknown,Lethargy,Lethargy; Appetite Loss; Pain; Swelling Of Face Or Leg; Fever,Veterinary Clinical Data,Senior,XLarge,5,True,False,False,True,False,True,False,False
Cat,Sphynx,18.0,4.8,Unknown,Stress,Stress; Vomiting; Coughing; Coughing; Coughing,Veterinary Clinical Data,Geriatric,Small,5,False,True,False,False,True,False,False,False
Cat,Siamese,13.4,4.3,Unknown,Pain,Pain; Oral Lesion; Vomiting; Lethargy; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,True,False,True,False,False,False,False
Dog,Bulldog,5.2,21.2,Unknown,Fluffed Feathers,Fluffed Feathers; Lethargy; Weight Loss; Bloody; Inappetence,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,False,False,False,False
Cat,Persian,12.8,5.8,Unknown,Pain,Pain; Lethargy; Sneezing; Weight Loss; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,False,False
Cat,Persian,5.7,8.0,Unknown,Coughing,Coughing; Lethargy; Diarrhea; Fever; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,False,True,True,True,False,False,False
Dog,Golden Retriever,0.5,36.7,Unknown,Pain,Pain; Weight Loss; Fever; Swelling Of Face Or Leg; Weight Loss,Veterinary Clinical Data,Puppy/Kitten,XLarge,5,True,False,False,False,False,False,False,False
Dog,Golden Retriever,5.6,39.8,Unknown,Fever,Fever; Appetite Loss; Appetite Loss; Scabs On Feet; Coughing,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,False,True,True,False,False
Dog,Bulldog,5.8,29.5,Unknown,Weight Loss,Weight Loss; Appetite Loss; Lethargy; Fever; Pain,Veterinary Clinical Data,Adult,Large,5,True,False,False,True,False,True,False,False
Dog,Boxer,4.9,16.5,Unknown,Coughing,Coughing; Pain; Coughing; Sneezing; Lethargy,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,True,False,False,False
Cat,Mixed Breed,2.6,4.4,Unknown,Constipation,Constipation; Diarrhea; Blindness; Vomiting; Weight Loss,Veterinary Clinical Data,Young,Small,5,False,True,True,False,False,False,False,False
Cat,Siamese,3.4,7.0,Unknown,Diarrhea,Diarrhea; Swelling Of Udder; Fever; Sneezing; Lethargy,Veterinary Clinical Data,Adult,Medium,5,True,False,True,True,False,False,False,False
Dog,Bulldog,8.9,33.3,Unknown,Droopy Wings,Droopy Wings; Coughing; Twisted Neck; Gasping; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,True,False,False,False
Cat,Siamese,16.6,6.8,Unknown,Drooling,Drooling; Lethargy; Weight Loss; Lack Of Coordination; Drooping Ears,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,True,False,False,False,False
Cat,Sphynx,4.2,6.0,Unknown,Fever,Fever; Reduce Growth; Edema In Lower Jaw; Weight Loss; Anemia,Veterinary Clinical Data,Adult,Medium,5,True,False,False,False,False,False,False,False
Dog,Boxer,1.8,28.5,Unknown,Vomiting,Vomiting; Appetite Loss; Fever; Appetite Loss; Ear Infection,Veterinary Clinical Data,Young,Large,5,True,True,False,False,False,True,False,False
Cat,Persian,2.9,7.2,Unknown,Weight Loss,Weight Loss; Lethargy; Diarrhea; Holding Limbs Off The Ground; Coughing,Veterinary Clinical Data,Young,Medium,5,False,False,True,True,True,False,False,False
Dog,Boxer,5.0,20.6,Unknown,Animal Stop Feed,Animal Stop Feed; Tremors; Lethargy; Fever; Appetite Loss,Veterinary Clinical Data,Adult,Large,5,True,False,False,True,False,True,False,False
Dog,Bulldog,3.0,17.5,Unknown,Fever,Fever; Coughing; Lethargy; Blue Eye; Diarrhea,Veterinary Clinical Data,Young,Large,5,True,False,True,True,True,False,False,False
Dog,Beagle,5.4,17.2,Unknown,Appetite Loss,Appetite Loss; Vomiting; Lethargy; Pain; Swaying,Veterinary Clinical Data,Adult,Large,5,False,True,False,True,False,True,False,False
Dog,Mixed Breed,1.6,23.1,Unknown,Coughing,Coughing; Lethargy; Diarrhea; Diarrhea; Lethargy,Veterinary Clinical Data,Young,Large,5,False,False,True,True,True,False,False,False
Dog,Mixed Breed,1.2,5.6,Unknown,Abnormalalities,Abnormalalities; Blindness; Facial Muscle Twitching; Pain; Constant Pacing,Veterinary Clinical Data,Young,Medium,5,False,False,False,False,False,False,False,False
Cat,Bengal,11.5,5.1,Unknown,Vomiting,Vomiting; Feline Infections; Lethargy; Lethargy; Swollen Comb,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,False,False,False,False
Dog,Bulldog,9.9,33.3,Unknown,Coughing,Coughing; Droopy Wings; Twisted Neck; Lethargy; Gasping,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,True,False,False,False
Dog,Golden Retriever,8.0,25.0,Unknown,Coughing,Coughing; Lethargy; Lethargy; Pain; Abnormalalities,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,True,False,False,False
Cat,Ragdoll,8.1,5.7,Unknown,Wether Restless,Wether Restless; Kicking; Normal Appetite; Attempt To Urinate; Pain,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False
Cat,Ragdoll,6.8,7.8,Unknown,Fever,Fever; Lethargy; Lethargy; Pain; Vomiting,Veterinary Clinical Data,Adult,Medium,5,True,True,False,True,False,False,False,False
Dog,Labrador Retriever,8.6,42.9,Unknown,Lethargy,Lethargy; Weight Loss; Appetite Loss; Weight Loss; Loss Of Consciousness,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,True,False,False
Cat,Sphynx,18.0,3.6,Unknown,Weight Loss,Weight Loss; Lying On The Side; Coughing; Sneezing; Diarrhea,Veterinary Clinical Data,Geriatric,Small,5,False,False,True,False,True,False,False,False
Dog,Mixed Breed,10.5,22.5,Unknown,Weight Loss,Weight Loss; Diarrhea; Pain; Lethargy; Facial Edema,Veterinary Clinical Data,Senior,Large,5,False,False,True,True,False,False,False,False
Cat,Maine Coon,0.5,7.9,Unknown,Appetite Loss,Appetite Loss; Sneezing; Fever; Blue Colored Lip; Vomiting,Veterinary Clinical Data,Puppy/Kitten,Medium,5,True,True,False,False,False,True,False,False
Cat,Mixed Breed,11.6,4.6,Unknown,Weight Loss,Weight Loss; Foot Hot; Sneezing; Pain; Coughing,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,True,False,False,False
Cat,Siamese,9.5,7.6,Unknown,Lethargy,Lethargy; Lethargy; Coughing; Vomiting; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,True,False,False,False
Dog,Labrador Retriever,12.6,45.0,Unknown,Appetite Loss,Appetite Loss; Sneezing; Lethargy; Weight Loss; Fever,Veterinary Clinical Data,Senior,XLarge,5,True,False,False,True,False,True,False,False
Dog,Bulldog,1.6,24.1,Unknown,Mortality Varies,Mortality Varies; Fever; Skin Reashes; Nasal Discharge; Pox Lession On Skin,Veterinary Clinical Data,Young,Large,5,True,False,False,False,False,False,False,False
Dog,Golden Retriever,7.5,39.5,Unknown,Pain,Pain; Lethargy; Appetite Loss; Vomiting; Diarrhea,Veterinary Clinical Data,Senior,XLarge,5,False,True,True,True,False,True,False,False
Dog,Bulldog,0.7,25.7,Unknown,Excessive Eye Watering,Excessive Eye Watering; Lethargy; Diarrhea; Sneezing; Swollen,Veterinary Clinical Data,Puppy/Kitten,Large,5,False,False,True,True,False,False,False,False
Dog,Rottweiler,9.0,35.4,Unknown,Frequent Eye Infections,Frequent Eye Infections; Eye Redness; Crusty Eye Lashes And Matting Of Eyelashes; Foul Smelling Stools; Increased Passing Gas,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,False,False,False,False,False
Cat,Mixed Breed,9.3,6.1,Unknown,Spread Of Infection,Spread Of Infection; Appetite Loss; Appetite Loss; Lethargy; Vomiting,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,False,True,False,False
Cat,Sphynx,7.1,5.7,Unknown,Diarrhea,Diarrhea; Weight Loss; Diarrhea; Appetite Loss; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,True,False,False
Dog,Bulldog,0.5,22.1,Unknown,Lethargy,Lethargy; Pain; Lethargy; Coughing; Appetite Loss,Veterinary Clinical Data,Puppy/Kitten,Large,5,False,False,False,True,True,True,False,False
Dog,German Shepherd,0.5,36.6,Unknown,Fever,Fever; Fever; Pain; Lethargy; Fever,Veterinary Clinical Data,Puppy/Kitten,XLarge,5,True,False,False,True,False,False,False,False
Dog,Beagle,9.3,15.0,Unknown,Appetite Loss,Appetite Loss; Coughing; Diarrhea; Vomiting; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,True,True,True,True,True,False,False
Dog,Bulldog,9.3,22.9,Unknown,Fever,Fever; Sneezing; Coughing; Paralyzed Leg; Fever,Veterinary Clinical Data,Senior,Large,5,True,False,False,False,True,False,False,False
Dog,Beagle,14.0,30.7,Unknown,Lameness,Lameness; Stop Eating; Stop Drinking; Pain; Change Their Normal Behaviour,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,False,False,False,False,True
Cat,Sphynx,4.9,3.0,Unknown,Diarrhea,Diarrhea; Coughing; Fever; Pain; Groosly Enlarged,Veterinary Clinical Data,Adult,Small,5,True,False,True,False,True,False,False,False
Cat,Ragdoll,4.0,7.3,Unknown,Appetite Loss,Appetite Loss; Vomiting; Bloody; Diarrhea; Fever,Veterinary Clinical Data,Adult,Medium,5,True,True,True,False,False,True,False,False
Cat,Siamese,9.5,7.0,Unknown,Lethargy,Lethargy; Eye Ulcer; Appetite Loss; Appetite Loss; Vomiting,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,False,True,False,False
Cat,Maine Coon,14.0,6.3,Unknown,Loss Of Activity,Loss Of Activity; Rough Coat; Loss Of Appetite; Weight Loss; Eventually Death,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False
Dog,Beagle,6.9,22.8,Unknown,Fluffed Feathers,Fluffed Feathers; Watery Eye; Appetite Loss; Weight Loss; Sneezing,Veterinary Clinical Data,Adult,Large,5,False,False,False,False,False,True,False,False
Dog,Beagle,8.5,25.7,Unknown,Lethargy,Lethargy; Gas Or Bloating; Fever; Morbidity; Fever,Veterinary Clinical Data,Senior,Large,5,True,False,False,True,False,False,False,False
Cat,Maine Coon,15.2,9.8,Unknown,Wether Restless,Wether Restless; Kicking; Normal Appetite; Attempt To Urinate; Pain,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,False,False,False
Dog,Golden Retriever,4.5,39.1,Unknown,Coughing,Coughing; Lethargy; Sneezing; Lethargy; Diarrhea,Veterinary Clinical Data,Adult,XLarge,5,False,False,True,True,True,False,False,False
Cat,Ragdoll,9.6,5.8,Unknown,Fever,Fever; Coughing; Weight Loss; Lethargy; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,False,True,True,True,False,False,False
Cat,British Shorthair,8.7,4.3,Unknown,Coughing,Coughing; Vomiting; Appetite Loss; Vomiting; Sneezing,Veterinary Clinical Data,Senior,Small,5,False,True,False,False,True,True,False,False
Dog,Boxer,3.9,26.8,Unknown,Tear Produce,Tear Produce; Diarrhea; Weight Loss; Appetite Loss; Lethargy,Veterinary Clinical Data,Adult,Large,5,False,False,True,True,False,True,False,False
Dog,Labrador Retriever,1.7,45.0,Unknown,Lethargy,Lethargy; Neurologic Abnormalities; Appetite Loss; Chronic Eye Inflamation; Fever,Veterinary Clinical Data,Young,XLarge,5,True,False,False,True,False,True,False,False
Dog,Labrador Retriever,0.5,36.4,Unknown,Appetite Loss,Appetite Loss; Coughing; Fever; Weight Loss; Pain,Veterinary Clinical Data,Puppy/Kitten,XLarge,5,True,False,False,False,True,True,False,False
Dog,Mixed Breed,5.2,12.2,Unknown,Hyper Sensitivity,Hyper Sensitivity; Lethargy; Loss Of Appetite; Excitability; Nervousness,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,False,False,False,False
Dog,Poodle,10.5,6.6,Unknown,Coughing,Coughing; Recumbency; Fever; Sneezing; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,True,False,False,False,True,False,False,False
Dog,Rottweiler,8.9,30.5,Unknown,Pain,Pain; Flaking Of The Scutes; Lethargy; Lethargy; Appetite Loss,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,True,False,False
Dog,Boxer,13.4,19.9,Unknown,Appetite Loss,Appetite Loss; Lllthrift; Lack Of Appetite; Vomiting; Sneezing,Veterinary Clinical Data,Senior,Large,5,False,True,False,False,False,True,False,False
Cat,Ragdoll,9.0,6.8,Unknown,Lethargy,Lethargy; Sneezing; Fever; Appetite Loss; Appetite Loss,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,False,True,False,False
Dog,Bulldog,6.3,15.1,Unknown,Appetite Loss,Appetite Loss; Lethargy; Pain; Appetite Loss; Weight Loss,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,False,True,False,False
Dog,Golden Retriever,12.3,31.9,Unknown,Discharge From Eyes,Discharge From Eyes; Sneezing; Pain; Appetite Loss; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,True,False,False
Cat,British Shorthair,10.9,3.8,Unknown,Lethargy,Lethargy; Appetite Loss; Lack Of Walking; Tail Wagging; Diarrhea,Veterinary Clinical Data,Senior,Small,5,False,False,True,True,False,True,False,False
Cat,Siamese,14.0,5.7,Unknown,Vomiting,Vomiting; Diarrhea; Vomiting; Sneezing; Fever,Veterinary Clinical Data,Senior,Medium,5,True,True,True,False,False,False,False,False
Dog,Labrador Retriever,9.9,35.3,Unknown,Diarrhea,Diarrhea; Lethargy; Coughing; Appetite Loss; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,False,False,True,True,True,True,False,False
Cat,Bengal,18.0,4.6,Unknown,Pain,Pain; Swelling; Tenderness; Erythema; Scartch,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,False,False,False,False
Cat,Scottish Fold,14.4,6.6,Unknown,Pain,Pain; Sneezing; Fever; Lethargy; Coughing,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,True,False,False,False
Cat,Siamese,11.0,2.5,Unknown,Fever,Fever; Coughing; Weight Loss; Vomiting; Vomiting,Veterinary Clinical Data,Senior,Small,5,True,True,False,False,True,False,False,False
Dog,Golden Retriever,12.8,39.1,Unknown,Appetite Loss,Appetite Loss; Appetite Loss; Lethargy; Ulcerated Muscle; Pain,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,False,True,False,False
