age,weight,symptom_count,weight_age_ratio,is_young,is_senior,is_emergency,is_chronic,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
11.0,24.493968,0,2.0411639999999998,False,True,False,False,1,7,52,1,681,2,1,1,1,0,18,3,1,3,False,False,False,False,False,False,False,False
13.0,5.9,5,0.42142857142857143,False,True,False,False,1,3,70,2,88,2,4,5,1,0,5,2,3,4,True,False,True,False,False,True,False,False
17.8,8.6,5,0.45744680851063824,False,True,False,False,1,3,70,2,593,2,4,5,1,1,19,1,3,4,True,False,False,False,False,False,False,True
1.6,4.7,5,1.8076923076923077,True,False,False,False,1,3,97,2,314,2,4,5,7,0,24,1,0,4,False,False,False,False,False,False,False,False
7.7,6.6,5,0.7586206896551725,False,True,False,False,3,3,16,2,437,1,4,5,5,0,9,3,3,4,False,True,True,True,False,False,False,False
11.6,5.6,5,0.4444444444444444,False,True,False,False,1,3,97,2,660,2,4,5,1,0,19,3,3,4,False,False,False,False,False,False,False,False
0.5,5.3,5,3.533333333333333,True,False,False,False,2,7,87,2,355,3,2,8,4,0,31,2,2,4,False,False,False,True,True,False,False,False
8.8,4.9,5,0.5,False,True,False,False,2,7,87,2,27,3,2,8,5,2,14,1,3,4,False,False,False,True,False,True,False,False
3.3,4.6,5,1.069767441860465,False,False,False,False,2,7,87,2,128,3,2,8,0,2,17,3,1,4,False,False,True,True,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,0,117,2,436,2,4,5,6,3,6,1,0,1,False,False,True,True,False,False,False,False
3.4,38.3,5,8.704545454545453,False,False,False,False,3,7,52,2,229,1,1,1,0,0,2,3,0,4,True,False,True,False,False,True,False,False
14.8,3.7,5,0.23417721518987342,False,True,False,False,1,3,16,2,583,2,4,5,1,0,10,1,2,4,True,False,False,False,False,True,False,False
15.8,4.5,5,0.26785714285714285,False,True,False,False,1,3,97,2,414,2,4,5,1,0,24,0,0,4,False,False,False,False,False,False,False,False
11.7,4.0,5,0.31496062992125984,False,True,False,False,1,3,102,2,459,2,4,5,1,0,19,2,3,4,False,False,False,False,False,False,False,True
7.8,6.5,5,0.7386363636363635,False,True,False,False,1,3,16,2,265,2,4,5,5,0,19,3,2,4,False,False,False,False,False,False,False,False
5.3,7.0,5,1.1111111111111112,False,False,False,False,1,7,87,2,350,2,2,8,0,0,9,0,3,4,False,True,False,True,False,False,False,False
15.4,7.6,5,0.4634146341463415,False,True,False,False,2,3,16,2,355,3,4,5,1,0,6,3,0,4,True,False,False,True,False,True,False,False
5.8,26.2,5,3.8529411764705883,False,False,False,False,1,7,51,2,268,2,1,4,0,0,0,2,2,4,False,False,False,False,False,False,False,False
5.2,7.8,5,1.2580645161290323,False,False,False,False,2,7,87,2,694,3,2,8,0,0,10,2,2,4,False,True,False,False,True,False,False,False
5.8,11.9,5,1.75,False,False,False,False,2,7,75,2,694,3,4,5,0,0,14,1,1,4,False,True,False,True,False,True,False,False
0.5,34.6,5,23.066666666666666,True,False,False,False,2,7,94,2,694,3,1,5,4,0,2,0,1,4,False,True,True,False,False,False,False,False
2.7,7.6,5,2.054054054054054,False,False,False,False,1,3,75,2,106,2,4,5,7,0,17,0,0,4,False,True,False,True,True,False,False,False
8.0,17.0,5,1.8888888888888888,False,True,False,False,3,7,27,2,437,1,4,7,5,0,9,3,2,4,False,True,False,True,False,False,False,False
1.5,5.6,5,2.2399999999999998,True,False,False,False,1,7,121,2,106,2,3,5,7,0,14,0,0,4,False,False,True,True,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,26,117,2,562,2,4,5,6,3,0,0,1,1,False,False,False,False,False,False,False,False
5.0,30.0,4,5.0,False,False,False,False,2,7,51,1,355,3,1,4,0,0,14,0,2,0,False,False,False,True,True,True,False,False
15.0,5.2,5,0.325,False,True,False,False,1,3,107,2,468,2,4,5,1,0,10,3,2,4,False,False,True,False,False,True,False,False
14.4,7.0,5,0.45454545454545453,False,True,False,False,2,3,25,2,128,3,4,5,1,0,14,2,2,4,False,False,True,True,False,False,False,False
0.6,5.9,5,3.6875,True,False,False,False,1,3,107,2,106,2,4,5,3,0,10,0,2,4,False,False,True,False,True,False,False,False
0.5,3.8,5,2.533333333333333,True,False,False,False,2,3,25,2,355,3,4,5,3,0,14,0,0,4,False,False,True,True,True,False,False,False
7.3,23.4,5,2.8192771084337345,False,True,False,False,2,7,23,2,27,3,4,2,5,0,6,1,2,4,True,False,False,True,False,True,False,False
4.8,3.0,5,0.5172413793103449,False,False,False,False,3,3,75,2,437,1,4,5,0,0,5,2,3,4,True,True,True,False,False,False,False,False
6.8,2.5,5,0.32051282051282054,False,False,False,False,1,3,75,2,583,2,4,5,0,0,10,0,2,4,True,False,False,False,False,True,False,False
7.2,5.4,5,0.6585365853658538,False,True,False,False,2,3,25,2,341,3,4,5,5,0,19,0,0,4,False,False,False,False,False,False,False,True
6.9,32.5,5,4.113924050632911,False,False,False,False,3,7,63,2,437,1,1,6,0,0,31,0,3,4,False,False,False,True,False,False,False,False
13.7,4.6,5,0.3129251700680272,False,True,False,False,3,3,75,2,437,1,4,5,1,0,5,0,2,4,False,True,False,False,False,False,False,False
13.6,5.4,5,0.36986301369863017,False,True,False,False,3,3,97,2,709,1,4,5,1,0,28,0,3,4,False,False,False,True,False,False,False,False
13.8,7.0,5,0.47297297297297297,False,True,False,False,1,3,70,2,106,2,4,5,1,0,24,2,3,4,True,False,False,False,True,False,False,False
14.0,5.9,5,0.39333333333333337,False,True,False,False,2,3,102,2,27,3,4,5,1,0,5,3,0,4,True,True,False,False,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,1,17,117,2,366,2,4,5,6,3,18,1,2,1,False,False,False,False,False,False,False,False
4.7,15.7,5,2.7543859649122804,False,False,False,False,2,7,13,2,355,3,2,3,0,0,20,2,1,4,False,False,False,True,False,False,False,False
11.2,3.0,5,0.24590163934426232,False,True,False,False,3,3,75,2,229,1,4,5,1,0,18,0,1,4,True,False,False,False,False,False,False,False
6.6,42.2,5,5.552631578947369,False,False,False,False,1,7,52,2,106,2,1,1,0,0,24,2,0,4,False,False,False,False,True,False,False,False
11.9,38.4,5,2.9767441860465116,False,True,False,False,3,7,63,2,709,1,1,6,1,0,17,3,3,4,False,False,True,True,True,False,False,False
18.0,4.1,5,0.2157894736842105,False,True,False,False,3,3,97,2,709,1,4,5,1,0,6,3,3,4,False,True,True,True,False,False,False,False
11.0,19.958048,0,1.6631706666666668,False,True,False,False,1,7,41,1,534,2,4,5,1,0,20,3,0,3,False,False,False,False,False,False,False,False
16.1,6.2,5,0.36257309941520466,False,True,False,False,1,3,97,2,77,2,4,5,1,0,28,1,1,4,False,False,False,True,False,False,False,False
8.3,5.8,5,0.6236559139784945,False,True,False,False,2,3,75,2,355,3,4,5,5,0,23,3,0,4,False,False,False,True,False,False,False,False
7.4,6.1,5,0.7261904761904762,False,True,False,False,1,3,16,2,298,2,4,5,5,0,19,1,0,4,False,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,8,117,2,425,2,4,5,6,3,20,0,3,1,False,False,False,True,False,False,False,False
7.0,5.6,5,0.7,False,False,False,False,3,3,107,2,229,1,4,5,5,0,28,2,2,4,True,False,False,True,True,False,False,False
7.8,19.6,5,2.227272727272727,False,True,False,False,1,7,75,2,441,2,4,5,5,0,10,3,1,4,True,False,False,False,False,True,False,False
6.6,4.1,5,0.5394736842105263,False,False,False,False,3,3,16,2,437,1,4,5,0,0,9,0,2,4,True,False,False,True,False,True,False,False
6.2,5.9,5,0.8194444444444444,False,False,False,False,2,3,107,2,27,3,4,5,0,0,10,2,3,4,False,False,False,False,False,True,False,False
0.5,41.9,5,27.933333333333334,True,False,False,False,1,7,51,2,583,2,1,4,4,0,14,2,2,4,False,False,False,True,False,True,False,False
6.0,21.6,5,3.085714285714286,False,False,False,False,3,7,27,2,709,1,4,7,0,0,23,0,1,4,False,False,False,True,False,False,False,False
7.7,5.8,5,0.6666666666666667,False,True,False,False,1,3,25,2,568,2,4,5,5,0,5,1,2,4,False,True,False,False,False,False,False,False
12.0,6.0,5,0.46153846153846156,False,True,False,False,1,3,89,2,216,2,4,5,1,0,24,3,1,4,True,False,False,False,True,False,False,False
17.6,6.1,5,0.32795698924731176,False,True,False,False,3,3,102,2,709,1,4,5,1,0,2,1,1,4,False,True,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,30,117,2,229,1,4,5,6,3,20,2,1,1,True,False,False,True,False,False,False,False
7.6,14.4,5,1.6744186046511629,False,True,False,False,3,7,75,2,437,1,4,5,5,0,9,3,0,4,False,False,True,True,False,False,False,False
12.8,9.0,5,0.6521739130434783,False,True,False,False,1,3,70,2,106,2,4,5,1,1,13,0,3,4,True,False,True,False,True,False,False,False
0.5,8.0,5,5.333333333333333,True,False,False,False,2,3,102,2,128,3,4,5,3,0,14,1,0,4,False,True,True,True,True,False,False,False
13.1,6.0,5,0.425531914893617,False,True,False,False,3,3,97,2,709,1,4,5,1,0,10,3,0,4,False,False,False,False,True,True,False,False
6.3,17.2,5,2.356164383561644,False,False,False,False,1,7,75,2,298,2,4,5,0,0,19,2,2,4,False,False,False,False,False,False,False,False
0.5,6.4,5,4.266666666666667,True,False,False,False,2,7,87,2,355,3,2,8,4,0,28,1,0,4,True,False,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,6,117,2,229,1,4,5,6,3,23,3,0,1,True,False,False,True,False,False,False,True
8.8,9.0,5,0.9183673469387754,False,True,False,False,1,7,121,2,208,2,3,5,5,0,9,0,0,4,False,False,True,True,False,False,False,False
12.4,40.6,5,3.029850746268657,False,True,False,False,2,7,51,2,355,3,1,4,1,0,6,0,2,4,True,True,False,True,False,True,False,False
10.0,29.937072,0,2.721552,False,True,False,False,1,7,52,0,534,2,1,1,1,0,20,1,0,3,False,False,False,False,False,False,False,False
15.0,35.2,5,2.2,False,True,False,False,2,7,94,2,27,3,1,5,1,0,6,2,2,4,False,False,False,True,False,True,False,False
8.3,27.7,5,2.9784946236559136,False,True,False,False,2,7,13,2,355,3,2,3,5,0,6,1,2,4,False,True,True,True,False,False,False,False
2.5,4.8,5,1.3714285714285714,False,False,False,False,2,3,107,2,355,3,4,5,7,0,6,3,1,4,False,True,True,True,False,False,False,False
12.0,8.6,5,0.6615384615384615,False,True,False,False,1,3,89,2,106,2,4,5,1,1,28,1,0,4,False,False,False,True,True,False,False,False
7.9,6.3,5,0.7078651685393258,False,True,False,False,3,7,121,2,229,1,3,5,5,0,20,3,3,4,True,False,False,True,False,False,False,False
18.0,2.6,5,0.1368421052631579,False,True,False,False,3,3,97,2,229,1,4,5,1,0,2,2,2,4,True,False,True,False,False,False,False,False
1.3,32.7,5,14.217391304347828,True,False,False,False,3,7,52,2,229,1,1,1,7,0,23,3,3,4,True,False,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,30,117,2,210,2,4,5,6,3,27,2,1,1,False,False,False,False,False,False,False,True
14.0,500.0,4,33.333333333333336,False,True,False,False,2,18,80,1,341,3,4,5,5,3,19,1,0,0,False,False,False,False,False,False,False,True
13.1,6.2,5,0.4397163120567376,False,True,False,False,2,3,16,2,355,3,4,5,1,0,31,1,1,4,True,False,False,True,True,False,False,False
5.9,15.0,5,2.1739130434782608,False,False,False,False,1,7,27,2,90,2,4,7,0,0,10,0,2,4,True,True,False,False,False,False,False,False
14.5,2.6,5,0.16774193548387098,False,True,False,False,3,3,16,2,437,1,4,5,1,0,23,0,1,4,True,False,False,True,False,False,False,False
11.2,4.2,5,0.34426229508196726,False,True,False,False,3,3,102,2,229,1,4,5,1,0,23,0,1,4,True,False,False,True,False,False,False,False
9.2,21.1,5,2.0686274509803924,False,True,False,False,1,7,27,2,691,2,4,7,5,0,10,2,2,4,False,False,True,False,True,False,False,False
4.0,90.0,4,18.0,False,False,False,False,2,15,7,1,694,3,4,5,0,3,6,1,1,0,True,True,True,True,False,False,False,False
7.7,36.9,5,4.241379310344827,False,True,False,False,2,7,51,2,355,3,1,4,5,0,28,1,1,4,True,False,False,True,True,False,False,False
11.1,6.4,5,0.5289256198347108,False,True,False,False,1,3,25,2,106,2,4,5,1,0,13,3,0,4,True,False,True,False,True,True,False,False
10.9,37.9,5,3.1848739495798317,False,True,False,False,1,7,51,2,583,2,1,4,1,0,24,1,2,4,True,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,30,117,2,274,2,4,5,6,3,18,1,2,1,False,False,False,False,False,False,False,False
6.9,2.9,5,0.36708860759493667,False,False,False,False,2,3,16,2,694,3,4,5,0,0,2,0,2,4,False,True,False,False,False,False,False,False
10.3,3.8,5,0.33628318584070793,False,True,False,False,3,3,25,2,709,1,4,5,1,0,10,0,3,4,True,True,False,False,False,True,False,False
10.1,21.1,5,1.900900900900901,False,True,False,False,1,7,27,2,52,2,4,7,1,0,18,3,1,4,False,False,False,False,False,False,False,False
14.2,3.7,5,0.24342105263157898,False,True,False,False,3,3,82,2,709,1,4,5,1,0,2,2,3,4,False,True,False,False,False,True,False,False
17.2,3.3,5,0.1813186813186813,False,True,False,False,1,3,75,2,602,2,4,5,1,0,18,1,1,4,False,False,False,False,False,False,False,False
2.0,19.504456,0,6.501485333333334,False,False,False,False,1,7,52,1,432,2,1,1,7,0,18,0,2,3,False,False,False,False,False,False,False,False
4.1,20.5,5,4.019607843137255,False,False,False,False,2,7,23,2,27,3,4,2,0,0,2,1,2,4,False,False,True,False,False,True,False,False
11.9,7.2,5,0.5581395348837209,False,True,False,False,1,3,89,2,247,2,4,5,1,0,14,0,0,4,False,False,True,True,True,False,False,False
13.4,3.3,5,0.22916666666666666,False,True,False,False,2,3,16,2,355,3,4,5,1,0,20,2,1,4,False,False,False,True,False,False,False,False
7.0,550.0,4,68.75,False,False,False,False,2,18,88,1,341,3,4,5,5,3,19,3,2,0,True,False,False,False,False,False,False,True
14.8,3.6,5,0.22784810126582278,False,True,False,False,1,3,25,2,106,2,4,5,1,0,24,3,1,4,False,False,False,False,True,False,False,False
3.2,16.7,5,3.976190476190476,False,False,False,False,2,7,23,2,355,3,4,2,0,0,17,1,0,4,False,True,False,True,False,False,False,False
14.0,7.2,5,0.48000000000000004,False,True,False,False,2,7,87,2,355,3,2,8,1,0,28,1,0,4,False,False,False,True,False,False,False,False
7.9,36.2,5,4.067415730337078,False,True,False,False,3,7,94,2,229,1,1,5,5,0,13,0,1,4,True,True,True,False,True,False,False,False
11.5,45.0,5,3.6,False,True,False,False,1,7,94,2,10,2,1,5,1,0,19,0,3,4,False,False,False,False,False,False,False,False
12.7,39.4,5,2.8759124087591244,False,True,False,False,2,7,94,2,341,3,1,5,1,0,27,0,0,4,False,False,False,False,False,False,False,True
0.0,0.0,5,0.0,False,False,False,False,1,33,117,2,227,2,4,5,6,3,18,1,0,1,False,False,False,False,False,False,False,False
6.4,6.8,5,0.9189189189189189,False,False,False,False,1,3,75,2,106,2,4,5,0,0,10,0,2,4,False,False,True,False,True,False,False,False
7.8,8.7,5,0.9886363636363634,False,True,False,False,1,3,89,2,91,2,4,5,5,1,2,0,3,4,True,False,True,False,False,False,False,False
3.2,8.4,5,2.0,False,False,False,False,3,3,89,2,437,1,4,5,0,1,5,1,3,4,False,False,False,False,False,True,False,False
9.3,15.0,5,1.4563106796116503,False,True,False,False,1,7,23,2,106,2,4,2,5,0,28,2,3,4,True,False,False,True,True,False,False,False
11.7,22.1,5,1.7401574803149609,False,True,False,False,1,7,27,2,65,2,4,7,1,0,9,1,0,4,True,False,True,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,9,117,2,229,1,4,5,6,3,24,2,0,1,True,False,False,False,False,False,False,False
0.5,3.6,5,2.4,True,False,False,False,1,7,87,2,583,2,2,8,4,2,28,1,2,4,False,False,False,True,False,False,False,False
6.5,6.1,5,0.8133333333333332,False,False,False,False,3,3,25,2,437,1,4,5,0,0,27,3,3,4,False,False,False,False,True,False,False,False
0.5,5.3,5,3.533333333333333,True,False,False,False,1,3,75,2,698,2,4,5,3,0,10,3,2,4,False,False,True,False,True,False,False,False
16.2,4.9,5,0.28488372093023256,False,True,False,False,1,3,97,2,106,2,4,5,1,0,10,3,0,4,False,True,True,False,True,True,False,False
5.9,27.1,5,3.927536231884058,False,False,False,False,1,7,51,2,583,2,1,4,0,0,24,1,3,4,True,False,False,False,True,False,False,False
8.4,45.0,5,4.787234042553191,False,True,False,False,2,7,52,2,567,3,1,1,5,0,1,3,3,4,False,False,False,False,False,False,True,True
9.8,7.2,5,0.6666666666666666,False,True,False,False,1,3,75,2,568,2,4,5,5,0,6,3,2,4,False,False,True,True,False,True,False,False
8.6,6.6,5,0.6875,False,True,False,False,3,3,25,2,709,1,4,5,5,0,24,0,2,4,True,False,False,False,False,False,False,False
9.8,6.6,5,0.611111111111111,False,True,False,False,3,3,70,2,437,1,4,5,5,0,31,3,0,4,False,False,False,True,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,20,117,2,657,2,4,5,6,3,0,1,1,1,False,False,False,False,False,False,False,False
7.2,9.0,5,1.0975609756097562,False,True,False,False,1,3,89,2,583,2,4,5,5,1,10,3,1,4,False,True,False,False,True,True,False,False
11.3,37.7,5,3.065040650406504,False,True,False,False,2,7,51,2,27,3,1,4,1,0,13,2,3,4,False,False,False,False,True,True,False,False
8.4,17.0,5,1.8085106382978722,False,True,False,False,3,7,23,2,229,1,4,2,5,0,18,3,2,4,True,False,False,False,False,False,False,False
6.1,35.9,5,5.056338028169014,False,False,False,False,1,7,94,2,106,2,1,5,0,0,28,3,0,4,False,False,False,True,True,False,False,False
10.5,4.3,5,0.3739130434782609,False,True,False,False,3,3,102,2,709,1,4,5,1,0,2,0,0,4,True,False,True,False,False,False,False,False
9.4,4.9,5,0.47115384615384615,False,True,False,False,2,3,75,2,694,3,4,5,5,0,6,2,2,4,False,True,True,True,False,False,False,False
2.1,42.2,5,13.612903225806452,False,False,False,False,1,7,52,2,583,2,1,1,7,0,31,2,0,4,False,False,False,True,False,False,False,False
0.5,2.5,5,1.6666666666666667,True,False,False,False,2,3,97,2,694,3,4,5,3,0,13,2,1,4,False,True,False,False,True,False,False,True
7.6,5.5,5,0.6395348837209303,False,True,False,False,2,3,75,2,355,3,4,5,5,0,31,0,2,4,False,False,False,True,True,False,False,False
8.0,580.0,4,64.44444444444444,False,True,False,False,1,5,8,1,106,2,4,5,5,3,28,1,1,0,False,False,False,True,True,False,False,False
16.5,3.3,5,0.18857142857142856,False,True,False,False,3,3,75,2,709,1,4,5,1,0,23,1,3,4,False,False,False,True,False,False,False,True
5.8,22.9,5,3.3676470588235294,False,False,False,False,2,7,94,2,128,3,1,5,0,0,6,0,1,4,False,False,True,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,8,117,2,368,2,4,5,6,3,6,1,1,1,False,False,False,True,False,False,False,False
10.3,36.4,5,3.221238938053097,False,True,False,False,2,7,63,2,355,3,1,6,1,0,28,3,2,4,False,False,False,True,True,False,False,False
10.1,30.0,5,2.7027027027027026,False,True,False,False,2,7,23,2,27,3,4,2,1,0,10,1,0,4,False,False,True,False,False,True,False,False
7.1,25.9,5,3.197530864197531,False,True,False,False,2,7,27,2,355,3,4,7,5,0,6,3,1,4,False,False,True,True,False,False,False,False
3.8,28.3,5,5.895833333333334,False,False,False,False,3,7,27,2,709,1,4,7,0,0,6,3,0,4,False,False,True,True,False,False,False,False
10.9,22.4,5,1.8823529411764703,False,True,False,False,2,7,27,2,355,3,4,7,1,0,14,3,1,4,False,False,False,True,False,True,False,False
10.4,6.6,5,0.5789473684210525,False,True,False,False,1,3,70,2,142,2,4,5,1,0,18,2,3,4,False,False,False,False,False,False,False,False
11.2,8.0,5,0.6557377049180328,False,True,False,False,1,3,25,2,583,2,4,5,1,0,14,2,1,4,False,False,False,True,False,True,False,False
7.7,25.5,5,2.931034482758621,False,True,False,False,2,7,27,2,694,3,4,7,5,0,5,2,1,4,False,True,True,False,False,True,False,False
18.0,8.8,5,0.46315789473684216,False,True,False,False,3,3,89,2,229,1,4,5,1,1,6,2,3,4,True,True,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,30,117,2,229,1,4,5,6,3,19,0,1,1,True,False,False,False,False,False,False,False
6.0,32.1,5,4.585714285714286,False,False,False,False,2,7,94,2,27,3,1,5,0,0,2,2,0,4,False,False,True,False,False,True,False,False
13.1,34.4,5,2.4397163120567376,False,True,False,False,1,7,63,2,500,2,1,6,1,0,23,3,3,4,False,False,False,True,False,False,False,False
5.3,4.5,5,0.7142857142857143,False,False,False,False,2,7,87,2,355,3,2,8,0,2,17,2,2,4,False,False,True,True,True,False,False,False
16.9,6.3,5,0.35195530726256985,False,True,False,False,2,3,89,2,355,3,4,5,1,0,20,3,3,4,False,False,False,True,False,False,False,False
14.0,520.0,4,34.666666666666664,False,True,False,False,1,18,5,0,639,2,4,5,5,3,19,1,1,0,True,False,False,False,False,False,False,True
11.0,7.8,5,0.65,False,True,False,False,1,3,70,2,106,2,4,5,1,0,28,0,3,4,False,False,False,True,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,120,2,4,5,6,3,23,1,0,1,False,False,False,True,False,False,False,True
7.5,2.7,5,0.31764705882352945,False,True,False,False,3,3,97,2,437,1,4,5,5,0,13,2,2,4,True,False,True,False,False,False,False,False
2.9,9.5,5,2.435897435897436,False,False,False,False,3,7,121,2,437,1,3,5,7,0,19,3,1,4,False,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,22,117,2,229,1,4,5,6,3,1,0,0,1,True,False,False,False,False,False,True,False
